ds,yhat,yhat_lower,yhat_upper
2019-02-08,1486.422668976099,-1666.883258815054,4303.7932659955395
2019-02-09,1853.6107121658533,-689.4936506533138,4429.045189333069
2019-02-10,1548.5435497701865,-1121.0551983350758,4170.4617763523565
2019-02-11,1372.7371337731565,-1211.0130880117429,4055.62962616631
2019-02-12,1660.9463558212083,-1217.4536232451103,4451.601516147173
2019-02-13,1133.0864026739857,-1733.658367136813,3862.725347066601
2019-02-14,502.37983943812765,-2118.1280652233063,3185.5520020852637
2019-02-15,1079.3690807945068,-1600.2474053471874,3822.50239437029
2019-02-16,1477.16604065415,-1510.5001572666888,4110.92082298787
2019-02-17,1213.041507525224,-1713.9277883999432,3888.747656405222
2019-02-18,1087.8323320090221,-1681.3564508399647,3800.792916256056
2019-02-19,1435.387023331984,-1243.512039642043,4149.346907530708
2019-02-20,974.5078910081065,-1888.10011926267,3731.6328166008334
2019-02-21,417.1237639310559,-2455.6580275287242,3046.994929454531
2019-02-22,1072.332315877249,-1692.4217993646464,3782.2306703078407
2019-02-23,1551.6830550112863,-860.7857825542806,4389.392097073317
2019-02-24,1370.802708687782,-1329.9287078812417,3972.1332150794387
2019-02-25,1328.8402116885086,-1226.3805324740085,3733.2159486395954
2019-02-26,1757.9509762480484,-1120.0128925575295,4324.776205265524
2019-02-27,1375.2776444187189,-1231.959955964677,4223.819973636869
2019-02-28,891.160425900508,-1727.5728957306235,3612.952737741789
2019-03-01,1613.2151508274094,-828.3971432349207,4223.6083259841025
2019-03-02,2151.649247539341,-778.1427774723419,4934.40597384086
2019-03-03,2020.9166020642783,-772.8475555965632,4698.843675199518
2019-03-04,2019.187824662671,-605.6355719076246,4622.961015847945
2019-03-05,2477.855027444138,-75.20457078860333,5241.543496305557
2019-03-06,2113.527861281899,-722.4179789375362,4923.221610308278
2019-03-07,1636.2535952792846,-1063.5466030535556,4284.004667366968
2019-03-08,2353.5991879849794,-257.1612762685939,5254.1349091439415
2019-03-09,2875.9655229224672,219.14057564509562,5463.164890974081
2019-03-10,2718.2348703764337,-86.51759375706663,5558.344938784365
2019-03-11,2679.2283446938713,-96.89616293311495,5491.569545951761
2019-03-12,3091.19283635479,364.4454897994459,5886.067067959742
2019-03-13,2671.77466277912,-8.245264492097025,5569.656242340619
2019-03-14,2132.213323801328,-563.064252457759,4808.74254996364
2019-03-15,2781.3940040974917,213.5469144946647,5588.232917163163
2019-03-16,3231.1297603446683,527.4662888581731,5863.328899444763
2019-03-17,2997.7752719383466,446.301057486573,5648.928461148883
2019-03-18,2881.6497721566175,247.2541096014768,5596.1407484850315
2019-03-19,3216.4894950712455,575.2621531616817,5842.3002696007425
2019-03-20,2721.3877252008183,-200.0864175153734,5494.252914722028
2019-03-21,2108.956644281594,-678.128783772502,4871.692446341851
2019-03-22,2689.350371261576,55.988940581802595,5546.103979079523
2019-03-23,3075.52081400906,501.64710055306193,5688.147988254874
2019-03-24,2784.808802697653,-2.58832858110979,5427.371659773671
2019-03-25,2618.348609497162,-119.22992063408665,5160.621346273392
2019-03-26,2910.5065631970974,251.4341779576428,5724.369745913349
2019-03-27,2380.812096758257,-256.3641354128239,5001.174414559816
2019-03-28,1742.1155462019124,-1150.468915452378,4351.47235717529
2019-03-29,2304.6120928418513,-515.6303707389059,5078.3014102545485
2019-03-30,2681.1033370862983,42.84535538660798,5359.903274876481
